marque,modele,quantite_fabriquee,quantite_vendue,prix_voiture,cout_production,pays_vente,taxe_pays,mois_vente,revenu_total,cout_total
CSL_Auto,S5,2417,2280,115681.97,71180.8,France,0.2,2025-08-01,263754891.6,172043993.6
CSL_Auto,S1,3397,3114,16040.44,9996.13,USA,0.08,2025-08-01,49949930.16,33956853.61
CSL_Auto,S1,875,814,14154.79,9396.84,Germany,0.19,2025-08-01,11521999.06,8222235.0
CSL_Auto,S3,1135,1003,27586.3,21075.63,Brazil,0.25,2025-09-01,27669058.9,23920840.05
CSL_Auto,S1,3662,2875,13268.94,10309.78,Germany,0.19,2025-09-01,38148202.5,37754414.36
CSL_Auto,S2,508,397,20672.45,13129.89,South_Africa,0.15,2025-09-01,8206962.65,6669984.12
CSL_Auto,S4,3513,2677,52947.78,33613.77,USA,0.08,2025-09-01,141741207.06,118085174.01
CSL_Auto,S5,2785,2587,68166.6,74176.45,USA,0.08,2025-09-01,176346994.20000002,206581413.25
CSL_Auto,S1,3761,3248,17166.07,8597.88,Canada,0.12,2025-09-01,55755395.36,32336626.68
CSL_Auto,S5,2059,1891,86272.64,65108.35,France,0.2,2025-09-01,163141562.24,134058092.65
CSL_Auto,S4,537,493,56106.64,29882.35,Brazil,0.25,2025-09-01,27660573.52,16046821.95
CSL_Auto,S3,4351,4290,37686.08,22963.8,Germany,0.19,2025-09-01,161673283.20000002,99915493.8
CSL_Auto,S1,3156,2694,16682.22,8857.7,Mexico,0.16,2025-09-01,44941900.68,27954901.200000003
CSL_Auto,S1,4219,3612,17970.95,11268.97,India,0.18,2025-09-01,64911071.400000006,47543784.43
CSL_Auto,S1,904,715,16938.63,11884.91,France,0.2,2025-09-01,12111120.45,10743958.64
CSL_Auto,S5,3060,2608,102823.77,58332.93,India,0.18,2025-09-01,268164392.16,178498765.8
CSL_Auto,S1,4813,4714,13695.62,10222.8,South_Africa,0.15,2025-09-01,64561152.68000001,49202336.4
CSL_Auto,S5,4724,3834,77396.75,45723.99,South_Africa,0.15,2025-09-01,296739139.5,216000128.76
CSL_Auto,S4,1475,1160,58800.0,34654.2,USA,0.08,2025-09-01,68208000.0,51114944.99999999
CSL_Auto,S1,4867,4812,15798.81,9378.92,Mexico,0.16,2025-09-01,76023873.72,45647203.64
CSL_Auto,S4,1121,1097,53180.69,38794.29,India,0.18,2025-09-01,58339216.93,43488399.09
CSL_Auto,S2,2476,2056,18502.75,16053.91,Germany,0.19,2025-09-01,38041654.0,39749481.16
CSL_Auto,S4,1709,1614,51572.78,41740.3,India,0.18,2025-09-01,83238466.92,71334172.7
CSL_Auto,S4,3706,2865,48478.38,40423.84,France,0.2,2025-09-01,138890558.7,149810751.04
CSL_Auto,S1,2666,2352,12448.72,8184.0,Japan,0.1,2025-09-01,29279389.44,21818544.0
CSL_Auto,S5,4356,3787,86518.85,72209.4,Japan,0.1,2025-09-01,327646884.95000005,314544146.4
CSL_Auto,S5,3245,2575,116711.59,46802.15,Japan,0.1,2025-09-01,300532344.25,151872976.75
CSL_Auto,S3,3948,3517,26109.89,24539.93,Canada,0.12,2025-09-01,91828483.13,96883643.64
CSL_Auto,S5,1541,1345,107807.32,72430.88,United_Kingdom,0.2,2025-09-01,145000845.4,111615986.08
CSL_Auto,S1,1639,1489,13036.69,8494.56,Brazil,0.25,2025-09-01,19411631.41,13922583.84
CSL_Auto,S1,1415,1408,12429.1,11114.97,Japan,0.1,2025-09-01,17500172.8,15727682.55
CSL_Auto,S1,895,797,16662.77,11327.99,Germany,0.19,2025-09-01,13280227.69,10138551.05
CSL_Auto,S4,3240,2887,40144.29,35569.51,India,0.18,2025-09-01,115896565.23,115245212.4
CSL_Auto,S3,737,679,32283.51,19360.91,France,0.2,2025-09-01,21920503.29,14268990.67
CSL_Auto,S3,682,653,26562.59,22610.52,Japan,0.1,2025-09-01,17345371.27,15420374.64
CSL_Auto,S1,2876,2474,12058.04,8010.41,Japan,0.1,2025-09-01,29831590.96,23037939.16
CSL_Auto,S1,1300,1085,17643.46,8073.29,Canada,0.12,2025-09-01,19143154.1,10495277.0
CSL_Auto,S5,3947,3560,99747.35,56224.87,Brazil,0.25,2025-09-01,355100566.0,221919561.89
CSL_Auto,S3,3326,3212,31759.12,25227.41,Canada,0.12,2025-09-01,102010293.44,83906365.66
CSL_Auto,S3,1456,1207,31367.07,24258.68,France,0.2,2025-09-01,37860053.49,35320638.08
CSL_Auto,S2,3323,3123,23472.28,16556.92,USA,0.08,2025-09-01,73303930.44,55018645.16
CSL_Auto,S3,3079,3068,33748.05,21557.85,France,0.2,2025-09-01,103539017.4,66376620.15
CSL_Auto,S1,2182,1893,13108.72,10001.95,India,0.18,2025-09-01,24814806.96,21824254.9
CSL_Auto,S4,1174,1015,54910.41,36158.05,Mexico,0.16,2025-10-01,55734066.150000006,42449550.7
CSL_Auto,S2,638,604,24740.06,13196.43,Mexico,0.16,2025-10-01,14942996.24,8419322.34
CSL_Auto,S1,1779,1738,14462.17,8107.55,South_Africa,0.15,2025-10-01,25135251.46,14423331.45
CSL_Auto,S2,3446,2591,22242.74,13648.96,Canada,0.12,2025-10-01,57630939.34,47034316.16
CSL_Auto,S5,182,164,90244.22,52821.38,Mexico,0.16,2025-10-01,14800052.08,9613491.16
CSL_Auto,S3,2671,2384,38836.06,18584.74,France,0.2,2025-10-01,92585167.04,49639840.54000001
CSL_Auto,S3,3298,2941,30816.13,20308.39,South_Africa,0.15,2025-10-01,90630238.33,66977070.22
CSL_Auto,S4,4191,4007,44420.81,39234.51,France,0.2,2025-10-01,177994185.67,164431831.41
CSL_Auto,S3,1781,1736,36191.91,23161.94,Mexico,0.16,2025-10-01,62829155.760000005,41251415.14
CSL_Auto,S3,3377,2964,28038.02,22820.71,South_Africa,0.15,2025-10-01,83104691.28,77065537.67
CSL_Auto,S5,1872,1545,89369.09,59828.93,India,0.18,2025-10-01,138075244.04999998,111999756.96
CSL_Auto,S2,787,756,24552.27,12485.38,United_Kingdom,0.2,2025-10-01,18561516.12,9825994.06
CSL_Auto,S4,2939,2839,63177.85,35273.07,USA,0.08,2025-10-01,179361916.15,103667552.73
CSL_Auto,S1,4097,3654,16903.69,9485.92,India,0.18,2025-10-01,61766083.26,38863814.24
CSL_Auto,S3,505,493,27870.24,20199.21,Germany,0.19,2025-10-01,13740028.32,10200601.05
CSL_Auto,S2,2419,1857,20317.15,13389.31,Japan,0.1,2025-10-01,37728947.55,32388740.89
CSL_Auto,S3,2604,2534,30244.32,25571.92,Japan,0.1,2025-10-01,76639106.88,66589279.67999999
CSL_Auto,S5,4396,3767,72839.03,43203.25,Brazil,0.25,2025-10-01,274384626.01,189921487.0
CSL_Auto,S2,4967,4277,24825.85,12655.56,South_Africa,0.15,2025-10-01,106180160.45,62860166.52
CSL_Auto,S2,1608,1562,22745.04,14793.02,United_Kingdom,0.2,2025-10-01,35527752.480000004,23787176.16
CSL_Auto,S4,3856,3782,52044.77,39146.7,United_Kingdom,0.2,2025-10-01,196833320.14,150949675.2
CSL_Auto,S3,1040,857,27928.18,18957.24,Canada,0.12,2025-10-01,23934450.26,19715529.6
CSL_Auto,S3,3468,3116,31204.09,21981.85,Japan,0.1,2025-10-01,97231944.44,76233055.8
CSL_Auto,S4,2885,2372,44382.37,41999.76,France,0.2,2025-10-01,105274981.64,121169307.6
CSL_Auto,S5,2959,2764,107006.69,59745.92,Mexico,0.16,2025-10-01,295766491.16,176788177.28
CSL_Auto,S3,2384,1852,38879.13,20631.99,India,0.18,2025-10-01,72004148.75999999,49186664.16
CSL_Auto,S4,300,281,49108.75,28211.65,South_Africa,0.15,2025-10-01,13799558.75,8463495.0
CSL_Auto,S3,3708,3475,31248.77,25501.85,Brazil,0.25,2025-10-01,108589475.75,94560859.8
CSL_Auto,S1,3706,3269,16394.41,11993.99,South_Africa,0.15,2025-10-01,53593326.29,44449726.94
CSL_Auto,S5,1461,1220,92588.52,70240.12,India,0.18,2025-10-01,112957994.4,102620815.32
CSL_Auto,S1,3134,2405,13135.08,9051.79,Japan,0.1,2025-10-01,31589867.4,28368309.860000003
CSL_Auto,S2,4678,3598,20252.14,14544.04,Brazil,0.25,2025-10-01,72867199.72,68037019.12
CSL_Auto,S1,1783,1392,12011.88,9367.48,India,0.18,2025-10-01,16720536.96,16702216.84
CSL_Auto,S2,4048,3326,23138.67,16812.35,Brazil,0.25,2025-10-01,76959216.41999999,68056392.8
CSL_Auto,S3,4461,3531,31043.49,18831.85,United_Kingdom,0.2,2025-10-01,109614563.19,84008882.85
CSL_Auto,S2,1065,865,24362.92,16510.64,France,0.2,2025-10-01,21073925.8,17583831.599999998
CSL_Auto,S5,3007,2629,97277.09,43005.11,India,0.18,2025-10-01,255741469.61,129316365.77
CSL_Auto,S5,3643,3082,89253.91,61336.05,USA,0.08,2025-10-01,275080550.62,223447230.15
CSL_Auto,S5,2970,2719,112919.5,62554.18,Germany,0.19,2025-10-01,307028120.5,185785914.6
CSL_Auto,S3,1816,1736,32994.62,22080.13,Brazil,0.25,2025-10-01,57278660.32000001,40097516.08
CSL_Auto,S1,1362,1212,15407.78,9579.25,USA,0.08,2025-11-01,18674229.36,13046938.5
CSL_Auto,S3,4588,3990,36528.93,21584.48,Brazil,0.25,2025-11-01,145750430.7,99029594.24
CSL_Auto,S1,2127,1997,16315.92,9698.32,Japan,0.1,2025-11-01,32582892.24,20628326.64
CSL_Auto,S1,912,707,14766.85,11659.57,Brazil,0.25,2025-11-01,10440162.95,10633527.84
CSL_Auto,S3,4940,3914,35304.58,23254.5,France,0.2,2025-11-01,138182126.12,114877230.0
CSL_Auto,S4,4188,3812,44835.43,36743.42,USA,0.08,2025-11-01,170912659.16,153881442.95999998
CSL_Auto,S2,893,851,24634.26,12527.71,United_Kingdom,0.2,2025-11-01,20963755.26,11187245.03
CSL_Auto,S2,957,872,23271.56,12452.23,Brazil,0.25,2025-11-01,20292800.32,11916784.11
CSL_Auto,S5,4354,3956,83169.41,69452.27,Canada,0.12,2025-11-01,329018185.96000004,302395183.58000004
CSL_Auto,S1,3609,2859,16150.13,11495.42,India,0.18,2025-11-01,46173221.67,41486970.78
CSL_Auto,S3,4534,3832,30700.48,21279.83,Canada,0.12,2025-11-01,117644239.36,96482749.22
CSL_Auto,S5,3450,3382,88079.48,63152.32,Brazil,0.25,2025-11-01,297884801.36,217875504.0
CSL_Auto,S3,3350,2681,26558.15,17206.31,France,0.2,2025-11-01,71202400.15,57641138.50000001
CSL_Auto,S4,4898,3854,53211.34,40969.65,Canada,0.12,2025-11-01,205076504.36,200669345.7
CSL_Auto,S4,544,505,64423.37,30101.29,Brazil,0.25,2025-11-01,32533801.85,16375101.76
CSL_Auto,S3,3688,3574,34650.31,21025.23,USA,0.08,2025-11-01,123840207.94,77541048.24
CSL_Auto,S3,1648,1287,30841.56,22784.37,India,0.18,2025-11-01,39693087.72,37548641.76
CSL_Auto,S1,2762,2481,17580.91,10213.32,South_Africa,0.15,2025-11-01,43618237.71,28209189.84
CSL_Auto,S1,3590,2795,14471.01,10154.64,Japan,0.1,2025-11-01,40446472.95,36455157.6
CSL_Auto,S5,2932,2370,105305.21,45085.91,Germany,0.19,2025-11-01,249573347.7,132191888.12
CSL_Auto,S2,4011,3320,18119.8,12581.02,Brazil,0.25,2025-11-01,60157736.0,50462471.22
CSL_Auto,S1,2469,2438,15721.54,9952.66,United_Kingdom,0.2,2025-11-01,38329114.52,24573117.54
CSL_Auto,S3,3546,2973,34217.63,18365.77,Japan,0.1,2025-11-01,101729013.99,65125020.42
CSL_Auto,S5,2819,2154,65215.82,73895.04,Japan,0.1,2025-11-01,140474876.28,208310117.76
CSL_Auto,S4,4113,3279,46601.39,27936.71,Japan,0.1,2025-11-01,152805957.81,114903688.23
CSL_Auto,S5,1505,1341,71357.48,56746.09,South_Africa,0.15,2025-11-01,95690380.68,85402865.44999999
CSL_Auto,S1,770,645,17380.53,10291.29,France,0.2,2025-11-01,11210441.85,7924293.300000001
CSL_Auto,S1,1395,1172,13073.31,10792.46,United_Kingdom,0.2,2025-11-01,15321919.32,15055481.7
CSL_Auto,S1,151,141,17818.19,8051.53,India,0.18,2025-11-01,2512364.79,1215781.03
CSL_Auto,S4,4196,4073,44729.92,37586.47,France,0.2,2025-11-01,182184964.16,157712828.12
CSL_Auto,S5,1022,983,71432.22,53440.97,USA,0.08,2025-11-01,70217872.26,54616671.34
CSL_Auto,S5,4099,3764,104906.12,46209.53,India,0.18,2025-11-01,394866635.68,189412863.47
CSL_Auto,S1,2381,2233,12535.67,11503.82,Mexico,0.16,2025-11-01,27992151.11,27390595.42
CSL_Auto,S4,1942,1808,61130.61,37266.89,South_Africa,0.15,2025-11-01,110524142.88,72372300.38
CSL_Auto,S1,4622,3684,12464.86,10805.66,Canada,0.12,2025-11-01,45920544.24,49943760.52
CSL_Auto,S3,204,194,31987.34,20713.02,Mexico,0.16,2025-11-01,6205543.96,4225456.08
CSL_Auto,S4,3481,3293,48408.07,30417.62,United_Kingdom,0.2,2025-11-01,159407774.51,105883735.22
CSL_Auto,S5,3198,2883,67597.23,65982.39,South_Africa,0.15,2025-11-01,194882814.09,211011683.22
CSL_Auto,S4,4378,4064,57334.4,40210.4,Mexico,0.16,2025-11-01,233007001.6,176041131.20000002
CSL_Auto,S2,4709,3953,18827.31,16313.42,Mexico,0.16,2025-11-01,74424356.43,76819894.78
CSL_Auto,S1,3034,2615,17695.51,8719.27,Germany,0.19,2025-12-01,46273758.65,26454265.18
CSL_Auto,S1,3114,2668,14257.97,8392.68,Germany,0.19,2025-12-01,38040263.96,26134805.52
CSL_Auto,S3,308,306,36995.83,18189.58,India,0.18,2025-12-01,11320723.98,5602390.640000001
CSL_Auto,S2,4636,3538,24945.7,13433.03,India,0.18,2025-12-01,88257886.60000001,62275527.080000006
CSL_Auto,S5,1076,992,93464.61,61453.03,Japan,0.1,2025-12-01,92716893.12,66123460.28
CSL_Auto,S3,4986,3981,29564.03,18061.93,Mexico,0.16,2025-12-01,117694403.43,90056782.98
CSL_Auto,S1,623,534,17865.89,10082.86,USA,0.08,2025-12-01,9540385.26,6281621.78
CSL_Auto,S3,3852,3542,37779.28,21360.96,Canada,0.12,2025-12-01,133814209.76,82282417.92
CSL_Auto,S4,1939,1761,48713.26,36615.34,United_Kingdom,0.2,2025-12-01,85784050.86,70997144.25999999
CSL_Auto,S1,3222,3139,17303.87,9597.85,Brazil,0.25,2025-12-01,54316847.93,30924272.700000003
CSL_Auto,S3,3083,2512,30412.9,25460.42,India,0.18,2025-12-01,76397204.8,78494474.86
CSL_Auto,S2,4738,4152,22846.09,13427.48,Japan,0.1,2025-12-01,94856965.68,63619400.24
CSL_Auto,S2,489,458,19601.46,14585.5,USA,0.08,2025-12-01,8977468.68,7132309.5
CSL_Auto,S3,106,84,36051.99,18100.9,Brazil,0.25,2025-12-01,3028367.16,1918695.4
CSL_Auto,S5,679,526,110505.18,69217.95,USA,0.08,2025-12-01,58125724.68,46998988.05
CSL_Auto,S3,2041,1763,39692.78,22080.84,USA,0.08,2025-12-01,69978371.14,45066994.44
CSL_Auto,S3,1798,1686,26195.86,18642.65,Brazil,0.25,2025-12-01,44166219.96,33519484.700000003
CSL_Auto,S1,362,280,15176.8,9744.17,Canada,0.12,2025-12-01,4249504.0,3527389.54
CSL_Auto,S3,313,242,34531.63,21409.28,Germany,0.19,2025-12-01,8356654.459999999,6701104.64
CSL_Auto,S4,3041,2822,62452.95,40590.62,Germany,0.19,2025-12-01,176242224.9,123436075.42
CSL_Auto,S4,2678,2418,59412.67,36223.96,France,0.2,2025-12-01,143659836.06,97007764.88
CSL_Auto,S1,1949,1927,12247.73,10045.76,France,0.2,2025-12-01,23601375.71,19579186.24
CSL_Auto,S3,4394,4394,28671.42,20737.08,United_Kingdom,0.2,2025-12-01,125982219.48,91118729.52
CSL_Auto,S4,1423,1236,49250.01,35007.44,France,0.2,2025-12-01,60873012.36,49815587.120000005
CSL_Auto,S3,4802,4702,29250.12,22448.68,Germany,0.19,2025-12-01,137534064.24,107798561.36
CSL_Auto,S5,4568,3467,110559.39,58335.24,India,0.18,2025-12-01,383309405.13,266475376.32
CSL_Auto,S4,1302,1152,64084.11,35449.53,Germany,0.19,2025-12-01,73824894.72,46155288.06
CSL_Auto,S3,1599,1228,35658.67,20576.31,Germany,0.19,2025-12-01,43788846.76,32901519.69
CSL_Auto,S5,1489,1285,94279.81,53982.84,Germany,0.19,2025-12-01,121149555.85,80380448.75999999
CSL_Auto,S4,2599,2105,53071.18,41574.69,India,0.18,2025-12-01,111714833.9,108052619.31
CSL_Auto,S3,3341,3245,38311.81,21153.98,Mexico,0.16,2025-12-01,124321823.45,70675447.17999999
CSL_Auto,S5,274,245,110385.18,59456.67,Germany,0.19,2025-12-01,27044369.1,16291127.58
CSL_Auto,S3,1153,875,27208.27,25891.77,United_Kingdom,0.2,2025-12-01,23807236.25,29853210.81
CSL_Auto,S4,2225,1703,55960.53,34697.04,South_Africa,0.15,2025-12-01,95300782.59,77200914.0
CSL_Auto,S2,1066,946,19505.19,15476.34,USA,0.08,2025-12-01,18451909.74,16497778.44
CSL_Auto,S2,3753,3559,24984.87,15731.02,Brazil,0.25,2025-12-01,88921152.33,59038518.06
CSL_Auto,S2,1676,1542,20787.52,16208.43,South_Africa,0.15,2025-12-01,32054355.84,27165328.68
CSL_Auto,S3,1849,1477,37513.57,24673.43,South_Africa,0.15,2025-12-01,55407542.89,45621172.07
CSL_Auto,S5,1812,1560,76545.4,63013.12,USA,0.08,2025-12-01,119410824.0,114179773.44
CSL_Auto,S2,2901,2874,20636.79,16462.18,USA,0.08,2025-12-01,59310134.46,47756784.18
